url,source_file,page_type,group_id,production_status,indexable,canonical,sitemap,visible_words,template_ratio,unique_value,primary_intent,closest_competing_url,cannibalization_risk,gsc_status,external_link_status,inbound_links,batch11_link_impact,business_value,trust_issue,classification,recommended_target,implementation_priority,human_review_required,reason,confidence
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ยโสธร","src/content/serviceAreas//รับซื้อเครื่องใช้ไฟฟ้า-ยโสธร.md","service-x-location","G-SA-รับซื้อเครื่องใช้ไฟฟ้า","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ยโสธร","yes","231","0.535","low","local-commercial","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า หรือ /พื้นที่ให้บริการ/ยโสธร","P2","yes","หน้า รับซื้อเครื่องใช้ไฟฟ้า × ยโสธร เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อเครื่องใช้ไฟฟ้า","low"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ร้อยเอ็ด","src/content/serviceAreas//รับซื้อเครื่องใช้ไฟฟ้า-ร้อยเอ็ด.md","service-x-location","G-SA-รับซื้อเครื่องใช้ไฟฟ้า","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ร้อยเอ็ด","yes","234","0.521","low","local-commercial","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า หรือ /พื้นที่ให้บริการ/ร้อยเอ็ด","P2","yes","หน้า รับซื้อเครื่องใช้ไฟฟ้า × ร้อยเอ็ด เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อเครื่องใช้ไฟฟ้า","low"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-เลย","src/content/serviceAreas//รับซื้อเครื่องใช้ไฟฟ้า-เลย.md","service-x-location","G-SA-รับซื้อเครื่องใช้ไฟฟ้า","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-เลย","yes","231","0.553","low","local-commercial","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า หรือ /พื้นที่ให้บริการ/เลย","P2","yes","หน้า รับซื้อเครื่องใช้ไฟฟ้า × เลย เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อเครื่องใช้ไฟฟ้า","low"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ศรีสะเกษ","src/content/serviceAreas//รับซื้อเครื่องใช้ไฟฟ้า-ศรีสะเกษ.md","service-x-location","G-SA-รับซื้อเครื่องใช้ไฟฟ้า","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ศรีสะเกษ","yes","237","0.521","low","local-commercial","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า หรือ /พื้นที่ให้บริการ/ศรีสะเกษ","P2","yes","หน้า รับซื้อเครื่องใช้ไฟฟ้า × ศรีสะเกษ เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อเครื่องใช้ไฟฟ้า","low"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-สกลนคร","src/content/serviceAreas//รับซื้อเครื่องใช้ไฟฟ้า-สกลนคร.md","service-x-location","G-SA-รับซื้อเครื่องใช้ไฟฟ้า","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-สกลนคร","yes","231","0.528","low","local-commercial","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า หรือ /พื้นที่ให้บริการ/สกลนคร","P2","yes","หน้า รับซื้อเครื่องใช้ไฟฟ้า × สกลนคร เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อเครื่องใช้ไฟฟ้า","low"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-สุรินทร์","src/content/serviceAreas//รับซื้อเครื่องใช้ไฟฟ้า-สุรินทร์.md","service-x-location","G-SA-รับซื้อเครื่องใช้ไฟฟ้า","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-สุรินทร์","yes","234","0.524","low","local-commercial","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า หรือ /พื้นที่ให้บริการ/สุรินทร์","P2","yes","หน้า รับซื้อเครื่องใช้ไฟฟ้า × สุรินทร์ เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อเครื่องใช้ไฟฟ้า","low"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-หนองคาย","src/content/serviceAreas//รับซื้อเครื่องใช้ไฟฟ้า-หนองคาย.md","service-x-location","G-SA-รับซื้อเครื่องใช้ไฟฟ้า","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-หนองคาย","yes","231","0.567","low","local-commercial","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า หรือ /พื้นที่ให้บริการ/หนองคาย","P2","yes","หน้า รับซื้อเครื่องใช้ไฟฟ้า × หนองคาย เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อเครื่องใช้ไฟฟ้า","low"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-หนองบัวลำภู","src/content/serviceAreas//รับซื้อเครื่องใช้ไฟฟ้า-หนองบัวลำภู.md","service-x-location","G-SA-รับซื้อเครื่องใช้ไฟฟ้า","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-หนองบัวลำภู","yes","237","0.517","low","local-commercial","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า หรือ /พื้นที่ให้บริการ/หนองบัวลำภู","P2","yes","หน้า รับซื้อเครื่องใช้ไฟฟ้า × หนองบัวลำภู เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อเครื่องใช้ไฟฟ้า","low"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อำนาจเจริญ","src/content/serviceAreas//รับซื้อเครื่องใช้ไฟฟ้า-อำนาจเจริญ.md","service-x-location","G-SA-รับซื้อเครื่องใช้ไฟฟ้า","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อำนาจเจริญ","yes","231","0.532","low","local-commercial","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า หรือ /พื้นที่ให้บริการ/อำนาจเจริญ","P2","yes","หน้า รับซื้อเครื่องใช้ไฟฟ้า × อำนาจเจริญ เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อเครื่องใช้ไฟฟ้า","low"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อุดรธานี","src/content/serviceAreas//รับซื้อเครื่องใช้ไฟฟ้า-อุดรธานี.md","service-x-location","G-SA-รับซื้อเครื่องใช้ไฟฟ้า","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อุดรธานี","yes","234","0.514","low","local-commercial","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า หรือ /พื้นที่ให้บริการ/อุดรธานี","P2","yes","หน้า รับซื้อเครื่องใช้ไฟฟ้า × อุดรธานี เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อเครื่องใช้ไฟฟ้า","low"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อุบลราชธานี","src/content/serviceAreas//รับซื้อเครื่องใช้ไฟฟ้า-อุบลราชธานี.md","service-x-location","G-SA-รับซื้อเครื่องใช้ไฟฟ้า","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อุบลราชธานี","yes","234","0.517","partial","local-commercial","/บริการ/รับซื้อเครื่องใช้ไฟฟ้า","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","higher-store-province","no","IMPROVE","","P1","yes","หน้า รับซื้อเครื่องใช้ไฟฟ้า × อุบลราชธานี อยู่จังหวัดที่มีหน้าร้านจริง จึงมีโอกาสเพิ่ม Unique Value (จุดรับของ เส้นทาง อำเภอที่นัดรับบ่อย) ได้โดยไม่สร้างสาขาปลอม ปัจจุบันยังเป็น Template สลับชื่อจังหวัด/สินค้าเป็นหลัก (template_ratio≈0.517) — แนะนำ IMPROVE ก่อนพิจารณา Merge","medium"
"/รับซื้อ/รับซื้อโดรน-กาฬสินธุ์","src/content/serviceAreas//รับซื้อโดรน-กาฬสินธุ์.md","service-x-location","G-SA-รับซื้อโดรน","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-กาฬสินธุ์","yes","232","0.458","low","local-commercial","/บริการ/รับซื้อโดรน","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อโดรน หรือ /พื้นที่ให้บริการ/กาฬสินธุ์","P2","yes","หน้า รับซื้อโดรน × กาฬสินธุ์ เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อโดรน","low"
"/รับซื้อ/รับซื้อโดรน-ขอนแก่น","src/content/serviceAreas//รับซื้อโดรน-ขอนแก่น.md","service-x-location","G-SA-รับซื้อโดรน","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-ขอนแก่น","yes","226","0.465","low","local-commercial","/บริการ/รับซื้อโดรน","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อโดรน หรือ /พื้นที่ให้บริการ/ขอนแก่น","P2","yes","หน้า รับซื้อโดรน × ขอนแก่น เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อโดรน","low"
"/รับซื้อ/รับซื้อโดรน-ชัยภูมิ","src/content/serviceAreas//รับซื้อโดรน-ชัยภูมิ.md","service-x-location","G-SA-รับซื้อโดรน","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-ชัยภูมิ","yes","229","0.465","low","local-commercial","/บริการ/รับซื้อโดรน","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อโดรน หรือ /พื้นที่ให้บริการ/ชัยภูมิ","P2","yes","หน้า รับซื้อโดรน × ชัยภูมิ เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อโดรน","low"
"/รับซื้อ/รับซื้อโดรน-นครพนม","src/content/serviceAreas//รับซื้อโดรน-นครพนม.md","service-x-location","G-SA-รับซื้อโดรน","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-นครพนม","yes","226","0.489","low","local-commercial","/บริการ/รับซื้อโดรน","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อโดรน หรือ /พื้นที่ให้บริการ/นครพนม","P2","yes","หน้า รับซื้อโดรน × นครพนม เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อโดรน","low"
"/รับซื้อ/รับซื้อโดรน-นครราชสีมา","src/content/serviceAreas//รับซื้อโดรน-นครราชสีมา.md","service-x-location","G-SA-รับซื้อโดรน","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-นครราชสีมา","yes","232","0.448","low","local-commercial","/บริการ/รับซื้อโดรน","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อโดรน หรือ /พื้นที่ให้บริการ/นครราชสีมา","P2","yes","หน้า รับซื้อโดรน × นครราชสีมา เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อโดรน","low"
"/รับซื้อ/รับซื้อโดรน-บึงกาฬ","src/content/serviceAreas//รับซื้อโดรน-บึงกาฬ.md","service-x-location","G-SA-รับซื้อโดรน","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-บึงกาฬ","yes","229","0.482","low","local-commercial","/บริการ/รับซื้อโดรน","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อโดรน หรือ /พื้นที่ให้บริการ/บึงกาฬ","P2","yes","หน้า รับซื้อโดรน × บึงกาฬ เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อโดรน","low"
"/รับซื้อ/รับซื้อโดรน-บุรีรัมย์","src/content/serviceAreas//รับซื้อโดรน-บุรีรัมย์.md","service-x-location","G-SA-รับซื้อโดรน","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-บุรีรัมย์","yes","229","0.458","low","local-commercial","/บริการ/รับซื้อโดรน","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อโดรน หรือ /พื้นที่ให้บริการ/บุรีรัมย์","P2","yes","หน้า รับซื้อโดรน × บุรีรัมย์ เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อโดรน","low"
"/รับซื้อ/รับซื้อโดรน-มหาสารคาม","src/content/serviceAreas//รับซื้อโดรน-มหาสารคาม.md","service-x-location","G-SA-รับซื้อโดรน","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-มหาสารคาม","yes","226","0.465","low","local-commercial","/บริการ/รับซื้อโดรน","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อโดรน หรือ /พื้นที่ให้บริการ/มหาสารคาม","P2","yes","หน้า รับซื้อโดรน × มหาสารคาม เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อโดรน","low"
"/รับซื้อ/รับซื้อโดรน-มุกดาหาร","src/content/serviceAreas//รับซื้อโดรน-มุกดาหาร.md","service-x-location","G-SA-รับซื้อโดรน","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-มุกดาหาร","yes","229","0.5","low","local-commercial","/บริการ/รับซื้อโดรน","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อโดรน หรือ /พื้นที่ให้บริการ/มุกดาหาร","P2","yes","หน้า รับซื้อโดรน × มุกดาหาร เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อโดรน","low"
"/รับซื้อ/รับซื้อโดรน-ยโสธร","src/content/serviceAreas//รับซื้อโดรน-ยโสธร.md","service-x-location","G-SA-รับซื้อโดรน","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-ยโสธร","yes","226","0.482","low","local-commercial","/บริการ/รับซื้อโดรน","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อโดรน หรือ /พื้นที่ให้บริการ/ยโสธร","P2","yes","หน้า รับซื้อโดรน × ยโสธร เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อโดรน","low"
"/รับซื้อ/รับซื้อโดรน-ร้อยเอ็ด","src/content/serviceAreas//รับซื้อโดรน-ร้อยเอ็ด.md","service-x-location","G-SA-รับซื้อโดรน","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-ร้อยเอ็ด","yes","229","0.5","low","local-commercial","/บริการ/รับซื้อโดรน","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อโดรน หรือ /พื้นที่ให้บริการ/ร้อยเอ็ด","P2","yes","หน้า รับซื้อโดรน × ร้อยเอ็ด เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อโดรน","low"
"/รับซื้อ/รับซื้อโดรน-เลย","src/content/serviceAreas//รับซื้อโดรน-เลย.md","service-x-location","G-SA-รับซื้อโดรน","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อโดรน-เลย","yes","226","0.507","low","local-commercial","/บริการ/รับซื้อโดรน","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้อโดรน หรือ /พื้นที่ให้บริการ/เลย","P2","yes","หน้า รับซื้อโดรน × เลย เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้อโดรน","low"
