source_url,source_file,source_type,destination_url,destination_type,relationship,anchor_before,anchor_after_or_new,link_location,business_priority,gsc_evidence,thin_flag,cannibalization_risk,decision,reason
"/รับซื้อ/รับซื้อ-jbl-ยโสธร","src/content/serviceAreas/รับซื้อ-jbl-ยโสธร.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-ยโสธร","service-x-location","same-province-related-service","","รับซื้อ iPhone ในยโสธร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-ร้อยเอ็ด","src/content/serviceAreas/รับซื้อ-jbl-ร้อยเอ็ด.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ร้อยเอ็ด","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในร้อยเอ็ด","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-ร้อยเอ็ด","src/content/serviceAreas/รับซื้อ-jbl-ร้อยเอ็ด.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-ร้อยเอ็ด","service-x-location","same-province-related-service","","รับซื้อ MacBook ในร้อยเอ็ด","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-ร้อยเอ็ด","src/content/serviceAreas/รับซื้อ-jbl-ร้อยเอ็ด.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ร้อยเอ็ด","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในร้อยเอ็ด","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-ร้อยเอ็ด","src/content/serviceAreas/รับซื้อ-jbl-ร้อยเอ็ด.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-ร้อยเอ็ด","service-x-location","same-province-related-service","","รับซื้อ iPhone ในร้อยเอ็ด","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-ศรีสะเกษ","src/content/serviceAreas/รับซื้อ-jbl-ศรีสะเกษ.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ศรีสะเกษ","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในศรีสะเกษ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-ศรีสะเกษ","src/content/serviceAreas/รับซื้อ-jbl-ศรีสะเกษ.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-ศรีสะเกษ","service-x-location","same-province-related-service","","รับซื้อ MacBook ในศรีสะเกษ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-ศรีสะเกษ","src/content/serviceAreas/รับซื้อ-jbl-ศรีสะเกษ.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ศรีสะเกษ","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในศรีสะเกษ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-ศรีสะเกษ","src/content/serviceAreas/รับซื้อ-jbl-ศรีสะเกษ.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-ศรีสะเกษ","service-x-location","same-province-related-service","","รับซื้อ iPhone ในศรีสะเกษ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-สกลนคร","src/content/serviceAreas/รับซื้อ-jbl-สกลนคร.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-สกลนคร","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในสกลนคร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-สกลนคร","src/content/serviceAreas/รับซื้อ-jbl-สกลนคร.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-สกลนคร","service-x-location","same-province-related-service","","รับซื้อ MacBook ในสกลนคร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-สกลนคร","src/content/serviceAreas/รับซื้อ-jbl-สกลนคร.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-สกลนคร","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในสกลนคร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-สกลนคร","src/content/serviceAreas/รับซื้อ-jbl-สกลนคร.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-สกลนคร","service-x-location","same-province-related-service","","รับซื้อ iPhone ในสกลนคร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-สุรินทร์","src/content/serviceAreas/รับซื้อ-jbl-สุรินทร์.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-สุรินทร์","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในสุรินทร์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-สุรินทร์","src/content/serviceAreas/รับซื้อ-jbl-สุรินทร์.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-สุรินทร์","service-x-location","same-province-related-service","","รับซื้อ MacBook ในสุรินทร์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-สุรินทร์","src/content/serviceAreas/รับซื้อ-jbl-สุรินทร์.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-สุรินทร์","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในสุรินทร์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-สุรินทร์","src/content/serviceAreas/รับซื้อ-jbl-สุรินทร์.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-สุรินทร์","service-x-location","same-province-related-service","","รับซื้อ iPhone ในสุรินทร์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-หนองคาย","src/content/serviceAreas/รับซื้อ-jbl-หนองคาย.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-หนองคาย","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในหนองคาย","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-หนองคาย","src/content/serviceAreas/รับซื้อ-jbl-หนองคาย.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-หนองคาย","service-x-location","same-province-related-service","","รับซื้อ MacBook ในหนองคาย","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-หนองคาย","src/content/serviceAreas/รับซื้อ-jbl-หนองคาย.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-หนองคาย","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในหนองคาย","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-หนองคาย","src/content/serviceAreas/รับซื้อ-jbl-หนองคาย.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-หนองคาย","service-x-location","same-province-related-service","","รับซื้อ iPhone ในหนองคาย","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-หนองบัวลำภู","src/content/serviceAreas/รับซื้อ-jbl-หนองบัวลำภู.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-หนองบัวลำภู","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในหนองบัวลำภู","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-หนองบัวลำภู","src/content/serviceAreas/รับซื้อ-jbl-หนองบัวลำภู.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-หนองบัวลำภู","service-x-location","same-province-related-service","","รับซื้อ MacBook ในหนองบัวลำภู","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-หนองบัวลำภู","src/content/serviceAreas/รับซื้อ-jbl-หนองบัวลำภู.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-หนองบัวลำภู","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในหนองบัวลำภู","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-หนองบัวลำภู","src/content/serviceAreas/รับซื้อ-jbl-หนองบัวลำภู.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-หนองบัวลำภู","service-x-location","same-province-related-service","","รับซื้อ iPhone ในหนองบัวลำภู","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-อำนาจเจริญ","src/content/serviceAreas/รับซื้อ-jbl-อำนาจเจริญ.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อำนาจเจริญ","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในอำนาจเจริญ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-อำนาจเจริญ","src/content/serviceAreas/รับซื้อ-jbl-อำนาจเจริญ.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-อำนาจเจริญ","service-x-location","same-province-related-service","","รับซื้อ MacBook ในอำนาจเจริญ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-อำนาจเจริญ","src/content/serviceAreas/รับซื้อ-jbl-อำนาจเจริญ.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-อำนาจเจริญ","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในอำนาจเจริญ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-อำนาจเจริญ","src/content/serviceAreas/รับซื้อ-jbl-อำนาจเจริญ.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-อำนาจเจริญ","service-x-location","same-province-related-service","","รับซื้อ iPhone ในอำนาจเจริญ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-อุดรธานี","src/content/serviceAreas/รับซื้อ-jbl-อุดรธานี.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อุดรธานี","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในอุดรธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-อุดรธานี","src/content/serviceAreas/รับซื้อ-jbl-อุดรธานี.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-อุดรธานี","service-x-location","same-province-related-service","","รับซื้อ MacBook ในอุดรธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-อุดรธานี","src/content/serviceAreas/รับซื้อ-jbl-อุดรธานี.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-อุดรธานี","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในอุดรธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-อุดรธานี","src/content/serviceAreas/รับซื้อ-jbl-อุดรธานี.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-อุดรธานี","service-x-location","same-province-related-service","","รับซื้อ iPhone ในอุดรธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-อุบลราชธานี","src/content/serviceAreas/รับซื้อ-jbl-อุบลราชธานี.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อุบลราชธานี","service-x-location","same-province-related-service","","รับซื้อโน๊ตบุ๊ค ในอุบลราชธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-อุบลราชธานี","src/content/serviceAreas/รับซื้อ-jbl-อุบลราชธานี.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-อุบลราชธานี","service-x-location","same-province-related-service","","รับซื้อ MacBook ในอุบลราชธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-อุบลราชธานี","src/content/serviceAreas/รับซื้อ-jbl-อุบลราชธานี.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-อุบลราชธานี","service-x-location","same-province-related-service","","รับซื้อคอมพิวเตอร์ ในอุบลราชธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-อุบลราชธานี","src/content/serviceAreas/รับซื้อ-jbl-อุบลราชธานี.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-อุบลราชธานี","service-x-location","same-province-related-service","","รับซื้อ iPhone ในอุบลราชธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-เลย","src/content/serviceAreas/รับซื้อ-jbl-เลย.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-เลย","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในเลย","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-เลย","src/content/serviceAreas/รับซื้อ-jbl-เลย.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-เลย","service-x-location","same-province-related-service","","รับซื้อ MacBook ในเลย","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-เลย","src/content/serviceAreas/รับซื้อ-jbl-เลย.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-เลย","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในเลย","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-jbl-เลย","src/content/serviceAreas/รับซื้อ-jbl-เลย.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-เลย","service-x-location","same-province-related-service","","รับซื้อ iPhone ในเลย","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-กาฬสินธุ์","src/content/serviceAreas/รับซื้อ-mac-mini-กาฬสินธุ์.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-กาฬสินธุ์","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในกาฬสินธุ์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-กาฬสินธุ์","src/content/serviceAreas/รับซื้อ-mac-mini-กาฬสินธุ์.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-กาฬสินธุ์","service-x-location","same-province-related-service","","รับซื้อ MacBook ในกาฬสินธุ์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-กาฬสินธุ์","src/content/serviceAreas/รับซื้อ-mac-mini-กาฬสินธุ์.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-กาฬสินธุ์","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในกาฬสินธุ์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-กาฬสินธุ์","src/content/serviceAreas/รับซื้อ-mac-mini-กาฬสินธุ์.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-กาฬสินธุ์","service-x-location","same-province-related-service","","รับซื้อ iPhone ในกาฬสินธุ์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-ขอนแก่น","src/content/serviceAreas/รับซื้อ-mac-mini-ขอนแก่น.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ขอนแก่น","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในขอนแก่น","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-ขอนแก่น","src/content/serviceAreas/รับซื้อ-mac-mini-ขอนแก่น.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-ขอนแก่น","service-x-location","same-province-related-service","","รับซื้อ MacBook ในขอนแก่น","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-ขอนแก่น","src/content/serviceAreas/รับซื้อ-mac-mini-ขอนแก่น.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ขอนแก่น","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในขอนแก่น","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-ขอนแก่น","src/content/serviceAreas/รับซื้อ-mac-mini-ขอนแก่น.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-ขอนแก่น","service-x-location","same-province-related-service","","รับซื้อ iPhone ในขอนแก่น","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-ชัยภูมิ","src/content/serviceAreas/รับซื้อ-mac-mini-ชัยภูมิ.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ชัยภูมิ","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในชัยภูมิ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-ชัยภูมิ","src/content/serviceAreas/รับซื้อ-mac-mini-ชัยภูมิ.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-ชัยภูมิ","service-x-location","same-province-related-service","","รับซื้อ MacBook ในชัยภูมิ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-ชัยภูมิ","src/content/serviceAreas/รับซื้อ-mac-mini-ชัยภูมิ.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ชัยภูมิ","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในชัยภูมิ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-ชัยภูมิ","src/content/serviceAreas/รับซื้อ-mac-mini-ชัยภูมิ.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-ชัยภูมิ","service-x-location","same-province-related-service","","รับซื้อ iPhone ในชัยภูมิ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-นครพนม","src/content/serviceAreas/รับซื้อ-mac-mini-นครพนม.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-นครพนม","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในนครพนม","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-นครพนม","src/content/serviceAreas/รับซื้อ-mac-mini-นครพนม.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-นครพนม","service-x-location","same-province-related-service","","รับซื้อ MacBook ในนครพนม","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-นครพนม","src/content/serviceAreas/รับซื้อ-mac-mini-นครพนม.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-นครพนม","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในนครพนม","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-นครพนม","src/content/serviceAreas/รับซื้อ-mac-mini-นครพนม.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-นครพนม","service-x-location","same-province-related-service","","รับซื้อ iPhone ในนครพนม","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-นครราชสีมา","src/content/serviceAreas/รับซื้อ-mac-mini-นครราชสีมา.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-นครราชสีมา","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในนครราชสีมา","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-นครราชสีมา","src/content/serviceAreas/รับซื้อ-mac-mini-นครราชสีมา.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-นครราชสีมา","service-x-location","same-province-related-service","","รับซื้อ MacBook ในนครราชสีมา","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-นครราชสีมา","src/content/serviceAreas/รับซื้อ-mac-mini-นครราชสีมา.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-นครราชสีมา","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในนครราชสีมา","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-นครราชสีมา","src/content/serviceAreas/รับซื้อ-mac-mini-นครราชสีมา.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-นครราชสีมา","service-x-location","same-province-related-service","","รับซื้อ iPhone ในนครราชสีมา","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-บึงกาฬ","src/content/serviceAreas/รับซื้อ-mac-mini-บึงกาฬ.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-บึงกาฬ","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในบึงกาฬ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-บึงกาฬ","src/content/serviceAreas/รับซื้อ-mac-mini-บึงกาฬ.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-บึงกาฬ","service-x-location","same-province-related-service","","รับซื้อ MacBook ในบึงกาฬ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-บึงกาฬ","src/content/serviceAreas/รับซื้อ-mac-mini-บึงกาฬ.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-บึงกาฬ","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในบึงกาฬ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-บึงกาฬ","src/content/serviceAreas/รับซื้อ-mac-mini-บึงกาฬ.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-บึงกาฬ","service-x-location","same-province-related-service","","รับซื้อ iPhone ในบึงกาฬ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-บุรีรัมย์","src/content/serviceAreas/รับซื้อ-mac-mini-บุรีรัมย์.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-บุรีรัมย์","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในบุรีรัมย์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-mac-mini-บุรีรัมย์","src/content/serviceAreas/รับซื้อ-mac-mini-บุรีรัมย์.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-บุรีรัมย์","service-x-location","same-province-related-service","","รับซื้อ MacBook ในบุรีรัมย์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
